PLAYER_NAME,PLAYER_ID,TEAM_NAME_x,LOCATION,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB_x,REB,AST,TOV,STL_x,BLK_x,BLKA,PF,PFD,PTS,PLUS_MINUS,Efficiency,Season Type,GP_x,W_x,L_x,Logo_URL,DISPLAY_FIRST_LAST_x,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL,DISPLAY_FIRST_LAST_y,POSITION,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT,MIN_y,DEF_RATING,DREB_y,DREB_PCT,STL_y,BLK_y,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Conference
Jarred Vanderbilt,1629020,Los Angeles Lakers,OVERALL,20.04,2.03,3.93,0.48,0.28,0.93,0.16,0.83,1.24,0.26,1.41,3.34,4.76,1.24,0.97,1.24,0.17,0.45,1.48,1.38,5.17,1.48,9.31,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jarred Vanderbilt,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629020.png,Jarred Vanderbilt,Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jarrett Allen,1628386,Cleveland Cavaliers,OVERALL,31.72,6.74,10.64,0.64,0.0,0.08,0.0,3.03,4.08,0.64,3.16,7.38,10.53,2.73,1.57,0.69,1.05,0.97,1.91,4.27,16.51,2.61,24.99,Regular Season,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Jarrett Allen,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,Jarrett Allen,Center,Cleveland Cavaliers,82,48,34,0.585,3961.0,112.1,2742,0.721,605,380,1424.0,1055.0,1176.0,3816.0,1,11,11,11,10,7,11,14,19,21,24,6,15,4,East
Jason Preston,1630554,Utah Jazz,OVERALL,10.16,0.86,2.71,0.19,0.0,0.43,0.0,0.0,0.0,0.0,0.86,1.57,2.43,2.29,0.29,0.29,0.14,0.29,0.43,0.0,1.71,3.29,4.71,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Jason Preston,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630554.png,Jason Preston,Guard,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
Javon Freeman-Liberty,1631241,Toronto Raptors,OVERALL,18.32,2.5,5.64,0.34,0.45,1.91,0.14,1.5,1.64,0.63,0.73,2.45,3.18,1.82,1.14,0.45,0.18,0.68,1.27,1.41,6.95,-7.23,8.18,Regular Season,82,25,57,https://loodibee.com/wp-content/uploads/nba-toronto-raptors-logo-2020.png,Javon Freeman-Liberty,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png,Javon Freeman-Liberty,Guard,Toronto Raptors,82,25,57,0.305,3961.0,118.1,2607,0.694,634,388,1412.0,1282.0,1188.0,4456.0,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East
Javonte Green,1629750,Chicago Bulls,OVERALL,25.6,5.0,8.33,0.61,1.11,3.0,0.42,1.11,1.44,0.42,2.22,5.22,7.44,0.56,0.78,1.11,0.89,0.44,2.11,1.0,12.22,3.11,17.78,Regular Season,82,39,43,https://loodibee.com/wp-content/uploads/nba-chicago-bulls-logo.png,Javonte Green,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png,Javonte Green,Guard,Chicago Bulls,82,39,43,0.476,3996.0,115.7,2677,0.717,638,394,1249.0,1133.0,1088.0,3726.0,1,20,20,20,1,22,19,17,9,18,8,15,7,1,East
Jaxson Hayes,1629637,Los Angeles Lakers,OVERALL,12.53,1.8,2.5,0.56,0.0,0.11,0.0,0.73,1.17,0.29,0.99,2.03,3.01,0.47,0.61,0.49,0.41,0.23,1.76,1.13,4.33,-1.53,6.96,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jaxson Hayes,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,Jaxson Hayes,Center-Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jay Huff,1630643,Denver Nuggets,OVERALL,2.47,0.45,0.75,0.32,0.15,0.45,0.12,0.1,0.1,0.05,0.1,0.45,0.55,0.1,0.05,0.1,0.15,0.0,0.45,0.05,1.15,-0.45,1.7,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jay Huff,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630643.png,Jay Huff,Center,Denver Nuggets,82,57,25,0.695,3941.0,112.3,2762,0.718,585,456,1301.0,1086.0,1109.0,4128.0,1,2,2,2,26,8,9,15,21,10,14,8,8,18,West
Jaylen Brown,1627759,Boston Celtics,OVERALL,33.46,8.96,17.94,0.5,2.07,5.86,0.33,3.01,4.29,0.62,1.2,4.33,5.53,3.56,2.37,1.19,0.53,1.03,2.64,3.44,23.0,5.9,21.17,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jaylen Brown,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png,Jaylen Brown,Guard-Forward,Boston Celtics,82,64,18,0.78,3966.0,110.6,2923,0.726,557,538,1093.0,1114.0,1063.0,3912.0,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East
Jaylin Williams,1631119,Oklahoma City Thunder,OVERALL,13.0,1.38,3.3,0.41,0.77,2.09,0.33,0.48,0.59,0.19,0.52,2.87,3.39,1.59,0.49,0.41,0.39,0.14,1.42,0.8,4.0,1.8,7.25,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Jaylin Williams,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png,Jaylin Williams,Forward,Oklahoma City Thunder,82,57,25,0.695,3961.0,111.0,2725,0.698,694,538,1211.0,1258.0,1025.0,3852.0,1,2,2,2,10,4,12,27,1,1,3,28,3,7,West
Jayson Tatum,1628369,Boston Celtics,OVERALL,35.75,9.08,19.27,0.47,3.09,8.23,0.37,5.59,6.72,0.79,0.91,7.22,8.12,4.92,2.54,1.01,0.58,0.82,1.96,4.59,26.85,8.22,27.64,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jayson Tatum,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png,Jayson Tatum,Forward-Guard,Boston Celtics,82,64,18,0.78,3966.0,110.6,2923,0.726,557,538,1093.0,1114.0,1063.0,3912.0,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East
Jeff Dowtin Jr.,1630288,Philadelphia 76ers,OVERALL,11.83,1.67,3.0,0.35,0.75,1.58,0.24,0.25,0.33,0.17,0.25,1.42,1.67,2.25,0.42,0.58,0.08,0.17,0.08,0.5,4.33,1.75,7.08,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-philadelphia-76ers-logo.png,Jeff Dowtin Jr.,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1630288.png,Jeff Dowtin Jr.,Guard,Philadelphia 76ers,82,47,35,0.573,3956.0,113.0,2616,0.701,694,492,1177.0,1117.0,1262.0,4106.0,1,12,12,12,17,11,23,25,1,6,2,11,24,17,East
Jeff Green,201145,Houston Rockets,OVERALL,16.76,2.14,4.69,0.44,0.68,2.05,0.23,1.56,1.91,0.5,0.59,1.69,2.28,0.9,0.59,0.21,0.4,0.21,1.28,1.32,6.53,-0.99,6.82,Regular Season,82,41,41,https://loodibee.com/wp-content/uploads/nba-houston-rockets-logo.png,Jeff Green,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,Jeff Green,Forward,Houston Rockets,82,41,41,0.5,3971.0,112.8,2787,0.722,639,375,1221.0,1130.0,958.0,3992.0,1,19,19,19,3,10,6,12,8,24,4,14,1,12,West
Jerami Grant,203924,Portland Trail Blazers,OVERALL,33.89,7.09,15.74,0.44,2.06,5.11,0.39,4.72,5.78,0.75,0.69,2.85,3.54,2.81,2.15,0.83,0.63,1.19,2.17,3.93,20.96,-6.5,16.93,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Jerami Grant,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png,Jerami Grant,Forward,Portland Trail Blazers,82,21,61,0.256,3976.0,116.6,2469,0.697,627,354,1564.0,1163.0,1391.0,4388.0,1,27,27,27,2,23,30,28,12,27,28,22,29,24,West
Jeremiah Robinson-Earl,1630526,New Orleans Pelicans,OVERALL,8.57,1.15,2.44,0.36,0.33,1.0,0.17,0.31,0.41,0.1,0.59,1.36,1.95,0.54,0.41,0.26,0.1,0.08,0.62,0.36,2.95,-0.56,4.0,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Jeremiah Robinson-Earl,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630526.png,Jeremiah Robinson-Earl,Forward,New Orleans Pelicans,82,49,33,0.598,3941.0,111.9,2753,0.725,684,378,1280.0,1053.0,1117.0,3824.0,1,8,8,8,26,6,10,8,3,22,10,5,9,5,West
Jeremy Sochan,1631110,San Antonio Spurs,OVERALL,29.64,4.59,10.49,0.41,0.95,3.07,0.27,1.5,1.95,0.48,1.85,4.58,6.43,3.36,1.89,0.84,0.54,0.91,2.27,1.77,11.64,-4.65,14.58,Regular Season,82,22,60,https://loodibee.com/wp-content/uploads/san-antonio-spurs-2002-2017.png,Jeremy Sochan,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631110.png,Jeremy Sochan,Forward,San Antonio Spurs,82,22,60,0.268,3966.0,115.6,2778,0.721,584,520,1526.0,1167.0,1187.0,4490.0,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West
Jericho Sims,1630579,New York Knicks,OVERALL,13.0,0.84,1.22,0.38,0.0,0.0,0.0,0.36,0.53,0.16,1.24,2.02,3.27,0.56,0.36,0.18,0.42,0.04,1.0,0.58,2.04,-0.22,5.56,Regular Season,82,50,32,https://loodibee.com/wp-content/uploads/nba-new-york-knicks-logo.png,Jericho Sims,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1630579.png,Jericho Sims,Center,New York Knicks,82,50,32,0.61,3946.0,112.4,2665,0.729,612,336,1222.0,1008.0,1133.0,3848.0,1,6,6,6,23,9,21,6,17,29,5,3,13,6,East
Jermaine Samuels Jr.,1631257,Houston Rockets,OVERALL,4.3,0.64,1.0,0.32,0.0,0.14,0.0,0.14,0.14,0.07,0.21,0.71,0.93,0.21,0.0,0.07,0.14,0.14,0.36,0.21,1.43,-0.93,2.43,Regular Season,82,41,41,https://loodibee.com/wp-content/uploads/nba-houston-rockets-logo.png,Jermaine Samuels Jr.,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1631257.png,Jermaine Samuels Jr.,Forward,Houston Rockets,82,41,41,0.5,3971.0,112.8,2787,0.722,639,375,1221.0,1130.0,958.0,3992.0,1,19,19,19,3,10,6,12,8,24,4,14,1,12,West
Jerome Robinson,1629010,Golden State Warriors,OVERALL,3.67,0.5,1.5,0.15,0.09,0.77,0.05,0.32,0.5,0.15,0.05,0.23,0.27,0.23,0.09,0.05,0.14,0.0,0.23,0.32,1.41,1.23,0.82,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-golden-state-warriors-logo.png,Jerome Robinson,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1629010.png,Jerome Robinson,Guard,Golden State Warriors,82,46,36,0.561,3966.0,114.5,2834,0.725,572,377,1411.0,1100.0,1220.0,4074.0,1,16,16,16,7,15,4,10,23,23,22,9,20,14,West
Jett Howard,1641724,Orlando Magic,OVERALL,3.7,0.56,1.67,0.33,0.39,1.39,0.29,0.11,0.22,0.06,0.06,0.33,0.39,0.33,0.17,0.11,0.11,0.0,0.22,0.17,1.61,0.22,1.17,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Jett Howard,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641724.png,Jett Howard,Guard,Orlando Magic,82,47,35,0.573,3956.0,110.8,2608,0.737,669,423,1348.0,994.0,1189.0,3892.0,1,12,12,12,17,3,25,2,5,13,16,2,19,8,East
Jevon Carter,1628975,Chicago Bulls,OVERALL,13.94,1.92,5.07,0.32,1.07,3.25,0.27,0.06,0.1,0.03,0.15,0.68,0.83,1.31,0.5,0.51,0.22,0.08,0.99,0.18,4.96,0.38,4.14,Regular Season,82,39,43,https://loodibee.com/wp-content/uploads/nba-chicago-bulls-logo.png,Jevon Carter,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1628975.png,Jevon Carter,Guard,Chicago Bulls,82,39,43,0.476,3996.0,115.7,2677,0.717,638,394,1249.0,1133.0,1088.0,3726.0,1,20,20,20,1,22,19,17,9,18,8,15,7,1,East
Jimmy Butler,202710,Miami Heat,OVERALL,34.03,6.6,13.22,0.51,1.0,2.42,0.37,6.57,7.65,0.85,1.75,3.55,5.3,4.97,1.7,1.32,0.28,1.05,1.13,5.2,20.77,3.58,23.23,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Jimmy Butler,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png,Jimmy Butler,Forward,Miami Heat,82,46,36,0.561,3951.0,111.5,2702,0.734,617,280,1298.0,1084.0,1066.0,3802.0,1,16,16,16,21,5,16,3,15,30,13,7,5,3,East
Jock Landale,1629111,Houston Rockets,OVERALL,13.63,1.89,3.68,0.42,0.18,0.71,0.11,0.93,1.16,0.34,1.57,1.5,3.07,1.16,0.55,0.36,0.59,0.39,1.32,1.05,4.89,2.88,7.5,Regular Season,82,41,41,https://loodibee.com/wp-content/uploads/nba-houston-rockets-logo.png,Jock Landale,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1629111.png,Jock Landale,Center,Houston Rockets,82,41,41,0.5,3971.0,112.8,2787,0.722,639,375,1221.0,1130.0,958.0,3992.0,1,19,19,19,3,10,6,12,8,24,4,14,1,12,West
Joe Ingles,204060,Orlando Magic,OVERALL,17.19,1.46,3.34,0.39,1.03,2.37,0.36,0.41,0.5,0.21,0.26,1.82,2.09,2.99,0.99,0.63,0.07,0.07,1.29,0.47,4.35,2.43,7.18,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Joe Ingles,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,Joe Ingles,Forward-Guard,Orlando Magic,82,47,35,0.573,3956.0,110.8,2608,0.737,669,423,1348.0,994.0,1189.0,3892.0,1,12,12,12,17,3,25,2,5,13,16,2,19,8,East
Joel Embiid,203954,Philadelphia 76ers,OVERALL,33.57,11.54,21.82,0.53,1.38,3.56,0.38,10.23,11.59,0.89,2.44,8.59,11.03,5.62,3.85,1.18,1.69,1.33,2.87,7.56,34.69,6.85,38.72,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-philadelphia-76ers-logo.png,Joel Embiid,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png,Joel Embiid,Center-Forward,Philadelphia 76ers,82,47,35,0.573,3956.0,113.0,2616,0.701,694,492,1177.0,1117.0,1262.0,4106.0,1,12,12,12,17,11,23,25,1,6,2,11,24,17,East
John Collins,1628381,Utah Jazz,OVERALL,27.96,5.84,10.97,0.53,1.26,3.41,0.34,2.16,2.72,0.63,2.31,6.15,8.46,1.13,1.44,0.59,0.9,1.07,2.81,2.41,15.1,-4.51,19.04,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,John Collins,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png,John Collins,Forward-Center,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
John Konchar,1629723,Memphis Grizzlies,OVERALL,21.34,1.6,3.78,0.36,0.69,2.18,0.26,0.38,0.45,0.18,1.31,3.36,4.67,2.0,0.84,0.93,0.93,0.24,1.38,0.67,4.27,-2.75,9.71,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,John Konchar,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1629723.png,John Konchar,Guard,Memphis Grizzlies,82,27,55,0.329,3956.0,113.7,2598,0.706,673,501,1514.0,1146.0,1236.0,3948.0,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West
Johnny Davis,1631098,Washington Wizards,OVERALL,12.27,1.24,3.08,0.32,0.28,0.8,0.13,0.28,0.48,0.13,0.36,1.08,1.44,0.64,0.26,0.36,0.2,0.26,1.14,0.48,3.04,-3.0,3.38,Regular Season,82,15,67,https://loodibee.com/wp-content/uploads/nba-washington-wizards-logo.png,Johnny Davis,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631098.png,Johnny Davis,Guard,Washington Wizards,82,15,67,0.183,3946.0,118.9,2613,0.683,623,415,1401.0,1345.0,1239.0,4788.0,1,29,29,29,23,28,24,30,14,14,20,30,23,29,East
Johnny Juzang,1630548,Utah Jazz,OVERALL,18.59,2.55,5.5,0.36,1.6,3.85,0.33,0.5,0.7,0.23,0.35,1.45,1.8,1.15,0.65,0.2,0.1,0.2,1.45,0.6,7.2,-0.4,6.65,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Johnny Juzang,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630548.png,Johnny Juzang,Guard,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
Jonas Valanciunas,202685,New Orleans Pelicans,OVERALL,23.47,4.9,8.77,0.55,0.45,1.46,0.21,1.96,2.5,0.56,2.27,6.52,8.79,2.11,1.35,0.4,0.83,0.57,2.66,2.39,12.22,1.93,18.6,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Jonas Valanciunas,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/202685.png,Jonas Valanciunas,Center,New Orleans Pelicans,82,49,33,0.598,3941.0,111.9,2753,0.725,684,378,1280.0,1053.0,1117.0,3824.0,1,8,8,8,26,6,10,8,3,22,10,5,9,5,West
Jonathan Isaac,1628371,Orlando Magic,OVERALL,15.77,2.52,4.93,0.48,0.72,1.93,0.26,1.02,1.41,0.4,1.26,3.22,4.48,0.52,0.47,0.74,1.21,0.28,1.1,1.19,6.78,3.14,10.45,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Jonathan Isaac,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png,Jonathan Isaac,Forward,Orlando Magic,82,47,35,0.573,3956.0,110.8,2608,0.737,669,423,1348.0,994.0,1189.0,3892.0,1,12,12,12,17,3,25,2,5,13,16,2,19,8,East
Jonathan Kuminga,1630228,Golden State Warriors,OVERALL,26.34,6.16,11.65,0.52,0.72,2.23,0.24,3.01,4.04,0.67,1.24,3.55,4.8,2.2,1.65,0.74,0.49,0.99,2.28,2.95,16.05,1.69,16.12,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-golden-state-warriors-logo.png,Jonathan Kuminga,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1630228.png,Jonathan Kuminga,Forward,Golden State Warriors,82,46,36,0.561,3966.0,114.5,2834,0.725,572,377,1411.0,1100.0,1220.0,4074.0,1,16,16,16,7,15,4,10,23,23,22,9,20,14,West
Jordan Clarkson,203903,Utah Jazz,OVERALL,30.59,6.13,14.84,0.39,1.65,5.62,0.26,3.22,3.65,0.72,0.89,2.53,3.42,5.04,2.65,0.64,0.11,0.93,1.47,2.55,17.13,-3.47,14.53,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Jordan Clarkson,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png,Jordan Clarkson,Guard,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
Jordan Ford,1630259,Sacramento Kings,OVERALL,3.64,0.67,1.17,0.28,0.33,0.5,0.33,0.33,0.33,0.17,0.0,0.33,0.33,0.33,0.17,0.0,0.0,0.0,0.0,0.17,2.0,2.33,2.0,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-sacramento-kings-logo.png,Jordan Ford,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630259.png,Jordan Ford,Guard,Sacramento Kings,82,46,36,0.561,3971.0,114.4,2719,0.744,625,342,1349.0,891.0,962.0,4006.0,1,16,16,16,3,14,15,1,13,28,17,1,2,13,West
Jordan Goodwin,1630692,Memphis Grizzlies,OVERALL,29.25,3.88,11.12,0.34,1.12,3.59,0.28,1.12,1.76,0.36,2.82,5.18,8.0,4.53,1.59,1.47,0.53,0.71,1.94,1.65,10.0,-4.18,15.06,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,Jordan Goodwin,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png,Jordan Goodwin,Guard,Memphis Grizzlies,82,27,55,0.329,3956.0,113.7,2598,0.706,673,501,1514.0,1146.0,1236.0,3948.0,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West
Jordan Goodwin,1630692,Phoenix Suns,OVERALL,13.96,1.88,4.82,0.36,0.57,2.0,0.18,0.62,0.72,0.23,1.0,1.92,2.92,1.95,0.72,0.57,0.22,0.4,1.08,0.57,4.95,-0.55,6.85,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-phoenix-suns-logo.png,Jordan Goodwin,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png,Jordan Goodwin,Guard,Memphis Grizzlies,82,27,55,0.329,3956.0,113.7,2598,0.706,673,501,1514.0,1146.0,1236.0,3948.0,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West
Jordan Hawkins,1641722,New Orleans Pelicans,OVERALL,17.32,2.6,6.81,0.35,1.63,4.45,0.32,1.0,1.19,0.31,0.43,1.78,2.21,1.04,0.6,0.28,0.1,0.25,1.07,0.64,7.82,0.18,6.46,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Jordan Hawkins,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1641722.png,Jordan Hawkins,Guard,New Orleans Pelicans,82,49,33,0.598,3941.0,111.9,2753,0.725,684,378,1280.0,1053.0,1117.0,3824.0,1,8,8,8,26,6,10,8,3,22,10,5,9,5,West
Jordan McLaughlin,1629162,Minnesota Timberwolves,OVERALL,11.18,1.25,2.59,0.37,0.75,1.59,0.3,0.23,0.32,0.12,0.32,0.96,1.29,1.96,0.34,0.62,0.12,0.09,0.55,0.54,3.48,2.77,5.71,Regular Season,82,56,26,https://loodibee.com/wp-content/uploads/nba-minnesota-timberwolves-logo.png,Jordan McLaughlin,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1629162.png,Jordan McLaughlin,Guard,Minnesota Timberwolves,82,56,26,0.683,3961.0,108.4,2807,0.725,647,497,1337.0,1042.0,1086.0,3782.0,1,4,4,4,10,1,5,9,6,5,15,4,6,2,West
Jordan Miller,1641757,LA Clippers,OVERALL,3.52,0.62,1.12,0.42,0.12,0.25,0.12,0.25,0.25,0.12,0.38,0.25,0.62,0.0,0.12,0.0,0.0,0.25,0.25,0.12,1.62,-1.62,1.62,Regular Season,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,Jordan Miller,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1641757.png,Jordan Miller,Guard,LA Clippers,82,51,31,0.622,3941.0,114.6,2701,0.705,640,413,1284.0,1152.0,1221.0,4074.0,1,5,5,5,26,16,17,24,7,15,11,20,21,14,West
Jordan Nwora,1629670,Indiana Pacers,OVERALL,10.14,2.06,4.56,0.39,0.61,2.0,0.27,0.5,0.61,0.33,0.44,1.39,1.83,1.0,0.67,0.33,0.06,0.17,1.06,0.61,5.22,-0.89,5.17,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jordan Nwora,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1629670.png,Jordan Nwora,Forward,Toronto Raptors,82,25,57,0.305,3961.0,118.1,2607,0.694,634,388,1412.0,1282.0,1188.0,4456.0,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East
Jordan Nwora,1629670,Toronto Raptors,OVERALL,15.56,2.97,6.38,0.39,0.97,2.79,0.28,1.03,1.24,0.34,0.59,2.82,3.41,1.29,1.21,0.59,0.35,0.44,0.85,0.91,7.94,-5.38,8.76,Regular Season,82,25,57,https://loodibee.com/wp-content/uploads/nba-toronto-raptors-logo-2020.png,Jordan Nwora,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1629670.png,Jordan Nwora,Forward,Toronto Raptors,82,25,57,0.305,3961.0,118.1,2607,0.694,634,388,1412.0,1282.0,1188.0,4456.0,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East
Jordan Poole,1629673,Washington Wizards,OVERALL,30.07,6.28,15.21,0.39,2.36,7.23,0.3,2.46,2.81,0.68,0.41,2.31,2.72,4.4,2.41,1.1,0.32,0.96,3.13,2.68,17.38,-7.08,14.24,Regular Season,82,15,67,https://loodibee.com/wp-content/uploads/nba-washington-wizards-logo.png,Jordan Poole,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png,Jordan Poole,Guard,Washington Wizards,82,15,67,0.183,3946.0,118.9,2613,0.683,623,415,1401.0,1345.0,1239.0,4788.0,1,29,29,29,23,28,24,30,14,14,20,30,23,29,East
Jordan Walsh,1641775,Boston Celtics,OVERALL,9.27,0.67,1.67,0.36,0.22,1.0,0.07,0.11,0.22,0.06,0.56,1.67,2.22,0.56,0.33,0.56,0.11,0.0,1.22,0.33,1.67,5.22,3.67,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jordan Walsh,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1641775.png,Jordan Walsh,Guard,Boston Celtics,82,64,18,0.78,3966.0,110.6,2923,0.726,557,538,1093.0,1114.0,1063.0,3912.0,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East
